COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, AR20-02BG1-B, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , , , ,KQ2H08-U02A, KQ2H08-U01A, AN10-01, AC20A-02-B, SY5120-5DZ-01-F2, KQ2T08-00A, KQ2H06-U01A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, AR20-02BG1-B, KQ2L08-U02A, KQ2H06-U01A, , , , , , , , , ,KQ2H08-U02A, KQ2H08-U01A, AN10-01, AC20A-02-B, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, AR20-02BG1-B, KQ2T08-00A, ISE30A-01-P-L, , , , , , , , , ,KQ2H08-U02A, KQ2H08-U01A, AN10-01, AC20A-02-B, KQ2H06-U01A, SY5120-5DZ-01-F2, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, AR20-02BG1-B, ISE30A-01-P-L, KQ2H06-U01A, , , , , , , , , ,KQ2H08-U02A, KQ2H08-U01A, AN10-01, AC20A-02-B, SY5120-5DZ-01-F2, KQ2T08-00A, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, AR20-02BG1-B, AN10-01, ISE30A-01-P-L, , , , , , , , , ,KQ2H08-U02A, KQ2H08-U01A, AC20A-02-B, KQ2H06-U01A, SY5120-5DZ-01-F2, KQ2T08-00A, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, AC20A-02-B, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, KQ2H06-U01A, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, SY5120-5DZ-01-F2, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AC20A-02-B, KQ2H06-U01A, KQ2T08-00A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, KQ2L08-U02A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AC20A-02-B, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, KQ2H06-U01A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, KQ2T08-00A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AC20A-02-B, KQ2H06-U01A, SY5120-5DZ-01-F2, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, ISE30A-01-P-L, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AC20A-02-B, KQ2H06-U01A, SY5120-5DZ-01-F2, KQ2T08-00A, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AN10-01, KQ2H06-U01A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AC20A-02-B, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AC20A-02-B, SY5120-5DZ-01-F2, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, KQ2H06-U01A, KQ2T08-00A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AC20A-02-B, KQ2L08-U02A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, KQ2H06-U01A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AC20A-02-B, KQ2T08-00A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, KQ2H06-U01A, SY5120-5DZ-01-F2, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AC20A-02-B, ISE30A-01-P-L, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, KQ2H06-U01A, SY5120-5DZ-01-F2, KQ2T08-00A, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, AC20A-02-B, KQ2H06-U01A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, SY5120-5DZ-01-F2, KQ2T08-00A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, SY5120-5DZ-01-F2, KQ2L08-U02A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, AC20A-02-B, KQ2T08-00A, ISE30A-01-P-L, KQ2H06-U01A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,CD85N16-50-B,2020,CD85N16-50-B, AS1201F-M5-06A, KQ2H08-U01A, SY5120-5DZ-01-F2, KQ2T08-00A, , , , , , , , , ,KQ2H08-U02A, AR20-02BG1-B, AN10-01, AC20A-02-B, KQ2H06-U01A, ISE30A-01-P-L, KQ2L08-U02A, , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, , , , , , , , , , , , , ,AN30-03, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, , , , , , , , , , , , , ,VQ7-6-FG-D-3ZA03, VQ7-6-FG-S-3ZA02, , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, VQ7-6-FG-S-3ZA02, , , , , , , , , , , , ,VQ7-6-FG-D-3ZA03, , , , , , , , , , , , , ,0.16666666666666666,3,2,66.66666666666666
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-D-3ZA03, VQ7-6-FG-S-3ZA03, , , , , , , , , , , , ,VQ7-6-FG-S-3ZA02, , , , , , , , , , , , , ,0.16666666666666666,4,2,50.0
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, , , , , , , , , , , , , ,VQ7-6-FG-D-3ZA03, ASN2-03, , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, ASN2-03, , , , , , , , , , , , ,VQ7-6-FG-D-3ZA03, , , , , , , , , , , , , ,0.16666666666666666,3,2,66.66666666666666
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-D-3ZA03, VQ7-6-FG-S-3ZA03, , , , , , , , , , , , ,ASN2-03, , , , , , , , , , , , , ,0.16666666666666666,4,2,50.0
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, , , , , , , , , , , , , ,AW30-02BDG-B, AW30-03BDG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ7-6-FG-S-3ZA03,2020,VQ7-6-FG-S-3ZA03, VQ7-6-FG-S-3ZA02, , , , , , , , , , , , ,AW30-02BDG-B, AW30-03BDG-B, , , , , , , , , , , , ,0.16666666666666666,3,2,66.66666666666666
95018-3,VQ7-6-FG-S-3ZA03,2020,AW30-03BDG-B, VQ7-6-FG-S-3ZA03, , , , , , , , , , , , ,AW30-02BDG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ7-6-FG-S-3ZA03,2020,AW30-02BDG-B, VQ7-6-FG-S-3ZA03, , , , , , , , , , , , ,AW30-03BDG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ7-6-FG-S-3ZA03,2020,AW30-03BDG-B, VQ7-6-FG-S-3ZA03, VQ7-6-FG-S-3ZA02, , , , , , , , , , , ,AW30-02BDG-B, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ7-6-FG-S-3ZA03,2020,AW30-02BDG-B, VQ7-6-FG-S-3ZA03, VQ7-6-FG-S-3ZA02, , , , , , , , , , , ,AW30-03BDG-B, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ7-6-FG-S-3ZA03,2020,AW30-02BDG-B, AW30-03BDG-B, VQ7-6-FG-S-3ZA03, , , , , , , , , , , ,VQ7-6-FG-S-3ZA02, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,AW30-03BDG-B,2020,AW30-03BDG-B, , , , , , , , , , , , , ,VQ7-6-FG-D-3ZA03, , , , , , , , , , , , , ,0.36363636363636365,22,8,36.36363636363637
95018-3,AW30-03BDG-B,2020,AW30-02BDG-B, AW30-03BDG-B, , , , , , , , , , , , ,VQ7-6-FG-D-3ZA02, , , , , , , , , , , , , ,0.2727272727272727,10,6,60.0
95018-3,AW30-03BDG-B,2020,AW30-03BDG-B, VQ7-6-FG-D-3ZA02, , , , , , , , , , , , ,AW30-02BDG-B, , , , , , , , , , , , , ,0.2727272727272727,6,6,100.0
95018-3,AW30-03BDG-B,2020,AW30-03BDG-B, , , , , , , , , , , , , ,AW30-02BDG-B, VQ7-6-FG-D-3ZA02, , , , , , , , , , , , ,0.2727272727272727,22,6,27.27272727272727
95018-3,AW30-03BDG-B,2020,AW30-03BDG-B, , , , , , , , , , , , , ,ASN2-03, , , , , , , , , , , , , ,0.22727272727272727,22,5,22.727272727272727
95018-3,C85K-25PS,2020,TU0604BU-100, TU0805BU-100, TU1065BU-20, VQZ2121-5LO1-M5, C85K-25PS, AR25-03-B, , , , , , , , ,ARM10F1-70GP-Z, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,C85K-25PS,2020,TU0805BU-100, C85K-25PS, , , , , , , , , , , , ,TU0604BU-100, TU1065BU-20, VQZ2121-5LO1-M5, AR25-03-B, ARM10F1-70GP-Z, , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,C85K-25PS,2020,TU1065BU-20, C85K-25PS, , , , , , , , , , , , ,TU0604BU-100, TU0805BU-100, VQZ2121-5LO1-M5, AR25-03-B, ARM10F1-70GP-Z, , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,C85K-25PS,2020,VQZ2121-5LO1-M5, C85K-25PS, , , , , , , , , , , , ,TU0604BU-100, TU0805BU-100, TU1065BU-20, AR25-03-B, ARM10F1-70GP-Z, , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,C85K-25PS,2020,AR25-03-B, C85K-25PS, , , , , , , , , , , , ,TU0604BU-100, TU0805BU-100, TU1065BU-20, VQZ2121-5LO1-M5, ARM10F1-70GP-Z, , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,C85K-25PS,2020,ARM10F1-70GP-Z, C85K-25PS, , , , , , , , , , , , ,TU0604BU-100, TU0805BU-100, TU1065BU-20, VQZ2121-5LO1-M5, AR25-03-B, , , , , , , , , ,0.16666666666666666,2,2,100.0
